scanTime,CH1,CH2,CH3,CH4,id1,flag1,x1,y1,id2,flag2,x2,y2,id3,flag3,x3,y3,id4,flag4,x4,y4,id5,flag5,x5,y5,button,pressure
17204,2044,2042,2046,2069,0,3,110,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
17278,2044,2043,2049,2090,0,3,110,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
17354,2050,2053,2061,2205,0,3,110,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
17423,2052,2055,2065,2234,0,3,110,732,1,3,312,577,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17494,2052,2059,2068,2264,0,3,110,731,1,3,312,577,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17564,2054,2062,2072,2287,0,3,110,728,1,3,312,575,0,0,0,0,0,0,0,0,0,0,0,0,0,5
17636,2055,2067,2074,2300,0,3,110,725,1,3,312,573,0,0,0,0,0,0,0,0,0,0,0,0,0,5
17706,2058,2069,2076,2307,0,3,110,721,1,3,312,569,0,0,0,0,0,0,0,0,0,0,0,0,0,6
17776,2058,2072,2076,2303,0,3,111,715,1,3,312,564,0,0,0,0,0,0,0,0,0,0,0,0,0,13
17847,2060,2075,2077,2297,0,3,113,707,1,3,313,557,0,0,0,0,0,0,0,0,0,0,0,0,0,14
17918,2060,2079,2077,2289,0,3,115,698,1,3,314,549,0,0,0,0,0,0,0,0,0,0,0,0,0,14
17991,2062,2083,2078,2280,0,3,118,687,1,3,316,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18060,2064,2088,2079,2273,0,3,121,675,1,3,319,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18131,2066,2095,2079,2267,0,3,125,662,1,3,322,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18202,2069,2103,2081,2260,0,3,129,647,1,3,325,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18273,2071,2111,2081,2252,0,3,134,632,1,3,329,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18343,2074,2125,2082,2238,0,3,137,616,1,3,333,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18415,2078,2137,2081,2224,0,3,141,599,1,3,337,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18484,2079,2147,2081,2207,0,3,145,583,1,3,340,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18555,2079,2156,2079,2187,0,3,148,566,1,3,344,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
