scanTime,CH1,CH2,CH3,CH4,id1,flag1,x1,y1,id2,flag2,x2,y2,id3,flag3,x3,y3,id4,flag4,x4,y4,id5,flag5,x5,y5,button,pressure
50228,2060,2070,2062,2057,0,3,946,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50300,2060,2071,2063,2058,0,3,946,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50374,2060,2072,2064,2058,0,3,945,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50445,2062,2075,2068,2059,0,3,944,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50516,2062,2077,2070,2060,0,3,942,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50587,2063,2078,2073,2061,0,3,940,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50663,2064,2080,2075,2063,0,3,938,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50728,2065,2082,2077,2064,0,3,935,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50799,2066,2084,2079,2066,0,3,932,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50870,2067,2085,2081,2068,0,3,929,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50941,2068,2087,2082,2069,0,3,925,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51012,2068,2087,2082,2070,0,3,921,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51083,2068,2088,2082,2071,0,3,917,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51154,2069,2088,2082,2072,0,3,914,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51225,2070,2088,2082,2074,0,3,910,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51296,2070,2088,2080,2075,0,3,907,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51367,2069,2088,2081,2076,0,3,904,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51438,2069,2087,2078,2076,0,3,901,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51508,2069,2086,2078,2076,0,3,898,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51578,2069,2085,2077,2077,0,3,895,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51648,2069,2085,2074,2077,0,3,892,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51725,2070,2083,2073,2077,0,3,889,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51789,2068,2083,2072,2076,0,3,886,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51860,2068,2082,2070,2076,0,3,884,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51932,2067,2080,2068,2076,0,3,881,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52001,2067,2079,2066,2075,0,3,878,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52072,2066,2078,2064,2074,0,3,876,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52143,2065,2076,2062,2073,0,3,874,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52214,2065,2076,2060,2072,0,3,872,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52285,2064,2074,2058,2070,0,3,870,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
